,0.001,0.011,0.021,0.031,0.041,0.051,0.061,0.071,0.081,0.091,0.101
281,1.54,373.5,662.01,813.78,845.43,885.51,943.85,975.24,988.03,967.95,1018.06
282,1.09,157.75,295.45,483.75,650.68,645.99,731.8,733.93,772.98,813.8,863.11
283,1.31,346.75,570.04,762.24,836.12,874.73,936.77,933.11,998.32,935.91,1016.81
284,1.31,203.17,425.0,657.84,751.64,837.1,829.67,882.73,897.92,956.27,966.81
285,1.13,207.53,461.02,648.67,714.27,749.99,859.31,883.66,876.4,854.3,924.7
286,1.36,283.79,576.87,772.19,874.65,895.77,957.63,942.44,958.96,998.33,987.29
287,1.14,134.72,399.34,523.82,648.0,606.85,729.88,783.33,744.19,784.91,830.8
288,1.53,401.42,662.19,755.19,857.27,897.02,966.79,985.15,946.06,956.57,1026.85
289,1.26,200.42,470.47,699.29,836.06,827.31,839.68,894.12,926.86,987.33,935.01
290,1.14,292.05,576.66,734.54,826.45,827.65,906.53,913.93,946.81,957.86,986.38
291,1.14,68.1,283.58,376.24,399.54,538.78,602.36,704.78,661.35,721.21,780.55
292,1.27,296.55,611.72,743.28,843.96,875.77,889.87,914.81,957.19,976.53,1017.64
293,1.0,46.9,218.69,237.41,289.05,452.57,485.36,504.38,489.65,608.16,634.58
294,1.06,128.69,383.97,518.0,641.45,674.39,760.48,784.67,846.68,824.26,819.85
295,1.11,176.6,460.94,606.57,689.38,820.29,818.79,823.44,855.34,864.83,913.23
296,1.13,241.08,498.96,648.34,797.38,836.96,927.89,932.64,945.72,945.59,956.94
297,1.06,202.37,486.27,664.8,752.26,749.87,859.96,883.04,947.36,853.34,924.82
298,1.59,422.46,717.49,831.99,889.3,931.13,956.02,973.47,935.41,1008.66,1009.21
299,1.37,325.85,556.17,698.75,778.79,914.64,888.8,923.2,926.53,967.91,933.91
300,1.16,206.41,375.75,628.96,660.54,828.25,798.77,834.56,895.97,885.05,913.56
301,1.05,88.95,172.78,525.37,613.65,559.25,789.54,713.89,796.04,793.6,904.77
302,1.63,373.2,744.6,781.42,901.81,914.62,967.42,971.9,1000.14,998.07,1008.11
303,1.1,50.54,257.52,421.97,530.45,627.05,661.12,554.0,714.19,711.35,830.11
304,1.29,311.71,647.93,728.37,846.18,828.79,929.91,913.38,957.97,947.72,997.0
305,1.34,305.55,541.15,754.43,762.09,831.24,886.99,933.32,988.1,946.78,1028.15
306,1.21,229.22,517.23,675.57,657.55,751.01,896.87,921.88,917.49,916.2,965.6
307,1.45,360.06,618.83,779.44,797.75,885.36,958.04,944.32,997.17,957.61,1006.7
308,1.03,133.59,266.99,465.57,574.53,693.53,759.18,754.01,772.56,792.51,851.16
309,1.05,91.19,313.04,438.34,649.49,704.05,749.58,804.04,864.66,823.28,843.04
310,1.13,182.42,447.2,631.47,696.85,789.87,851.33,882.87,947.24,958.46,934.99
311,1.11,198.82,516.8,629.85,759.99,826.46,919.7,863.3,925.31,957.59,923.82
312,1.51,380.22,592.12,674.53,861.85,885.67,928.36,933.32,976.96,1008.26,1017.63
313,1.59,313.77,656.7,744.5,854.15,914.18,915.68,964.33,948.23,987.84,1007.79
314,1.16,168.66,420.61,682.71,736.18,790.99,898.28,855.71,956.29,916.37,987.4
315,1.33,415.93,678.52,807.09,871.75,912.95,975.9,983.54,1019.01,1008.89,1028.19
316,1.26,296.88,618.05,693.74,759.06,876.2,847.67,933.93,978.6,937.13,955.65
317,1.0,10.81,149.31,280.06,271.0,366.3,454.6,502.93,521.08,525.87,593.21
318,1.06,68.27,174.41,315.92,400.76,491.93,611.55,654.43,541.19,681.67,791.22
319,1.14,118.81,428.4,604.24,714.85,743.11,828.74,825.2,875.04,916.57,913.43
320,1.38,347.02,687.2,744.72,847.02,865.45,957.66,952.29,977.37,996.77,977.47
321,1.33,342.05,683.51,805.85,892.16,903.52,888.43,985.62,976.97,1007.74,978.15
322,1.08,227.32,500.17,702.06,816.82,855.37,956.26,845.84,886.87,926.44,913.48
323,1.4,221.5,485.58,700.18,715.85,856.26,886.2,903.43,957.8,934.74,987.47
324,1.17,326.2,516.81,665.93,800.39,895.9,878.14,933.38,935.73,966.85,985.69
325,1.08,95.07,337.45,500.79,605.75,702.32,780.48,802.33,895.64,844.59,904.64
326,1.49,434.77,651.45,817.25,864.47,942.77,946.55,953.26,997.69,989.47,1018.5
327,1.23,296.68,542.26,711.08,764.11,828.53,848.83,874.0,908.05,946.99,945.88
328,1.45,343.81,655.39,762.9,870.06,942.53,937.13,985.11,996.68,959.34,1028.83
329,1.19,253.14,541.7,746.37,827.44,856.49,858.99,895.33,977.43,947.32,976.35
330,1.3,393.32,654.16,780.87,884.26,925.05,956.68,943.61,997.29,966.42,985.61
331,1.92,418.97,704.57,849.1,901.29,923.2,957.77,994.82,1017.71,989.5,1016.36
332,1.93,471.79,727.41,796.5,899.56,934.11,978.84,943.8,1007.8,1008.01,1038.16
333,1.36,259.72,561.58,674.33,841.13,839.57,897.93,933.68,996.79,956.93,1018.63
334,1.44,361.3,680.64,768.52,853.51,857.43,917.46,953.91,966.63,998.56,1000.13
335,1.26,328.71,601.02,691.7,810.42,789.69,886.08,914.35,947.38,968.38,1016.67
336,1.31,255.21,570.75,640.78,780.17,923.32,928.79,954.71,997.39,987.21,944.38
337,1.2,329.07,567.13,778.93,779.87,808.33,936.69,923.65,978.71,948.04,997.08
338,1.6,307.43,614.88,770.07,871.32,913.57,945.04,984.2,968.63,955.49,1038.48
339,1.34,315.5,579.38,772.3,852.55,875.13,946.47,925.38,955.96,957.66,998.41
340,1.64,401.92,693.09,798.35,862.06,904.65,918.46,964.43,987.62,998.82,1028.27
341,1.01,45.51,257.63,361.64,353.51,502.33,463.93,612.16,651.52,689.48,757.18
342,1.08,150.92,491.82,527.78,726.37,729.87,789.32,852.17,855.55,854.48,934.86
343,1.27,294.07,635.99,760.92,818.15,884.87,916.13,954.75,967.09,987.8,986.04
344,1.03,94.13,201.79,369.01,436.99,501.32,573.95,662.48,743.98,721.69,801.16
345,1.13,275.24,547.48,693.34,826.88,856.67,907.27,943.16,956.5,997.72,987.32
346,1.22,223.01,494.11,770.89,798.96,827.02,858.23,933.55,967.73,956.09,1006.84
347,1.12,187.5,508.71,656.76,696.43,875.64,820.15,793.57,905.74,905.77,933.72
348,1.2,220.63,482.64,638.89,781.21,820.16,889.75,934.37,865.72,917.31,955.57
349,1.12,133.65,368.63,518.63,613.72,710.7,810.49,792.25,835.81,907.89,904.67
350,1.42,345.16,615.44,736.02,854.51,921.08,909.61,973.67,966.85,978.71,998.2
351,1.27,314.9,554.68,699.63,779.83,826.96,877.89,973.52,987.84,978.07,996.79
352,1.23,325.41,560.39,745.35,827.81,827.53,878.29,934.65,905.44,986.19,966.56
353,1.86,419.88,703.12,816.99,909.18,951.98,948.33,985.5,996.55,1030.21,1017.35
354,1.74,430.65,685.79,842.65,898.25,905.39,976.93,973.78,1018.96,1020.12,1007.1
355,1.52,389.71,703.37,850.05,863.29,908.86,966.5,974.52,999.14,999.41,1009.22
356,1.19,290.1,490.74,629.62,744.04,797.06,828.89,913.18,939.77,926.36,914.78
357,1.39,305.7,571.72,760.68,847.51,883.72,925.89,925.31,948.09,959.09,1007.46
358,1.02,177.26,422.33,541.35,741.32,750.85,826.94,801.34,886.72,926.39,946.13
359,1.12,219.62,492.27,613.86,659.13,722.76,848.63,864.41,874.83,804.29,881.36
360,1.3,384.4,655.99,814.06,828.51,936.27,907.84,934.59,979.46,978.1,1017.29
361,1.26,346.61,576.24,718.79,843.54,886.94,907.15,882.99,957.54,978.23,978.23
362,1.22,275.09,530.26,737.59,826.4,873.73,937.1,925.08,957.65,988.41,965.64
363,1.27,309.0,591.23,699.0,863.6,847.96,898.91,943.23,955.99,927.33,1007.25
364,1.18,249.78,523.38,613.03,695.95,835.86,828.08,845.1,937.96,917.51,1007.13
365,1.03,185.42,369.85,541.11,583.76,721.88,778.54,794.57,856.13,752.74,893.61
366,1.72,387.71,703.18,814.93,881.13,902.74,977.28,954.02,955.85,1008.56,976.9
367,1.56,370.2,670.59,814.13,835.59,884.7,947.07,955.05,956.34,1030.61,1016.9
368,1.22,257.22,558.52,683.83,874.44,877.55,868.05,894.06,936.78,998.82,986.06
369,1.16,168.26,311.82,518.37,611.21,703.45,838.9,803.46,785.13,885.2,893.58
370,1.08,375.69,615.35,665.72,863.67,853.43,908.5,913.85,917.29,986.47,957.22
371,1.12,311.13,619.03,779.27,824.58,867.6,887.4,933.42,886.47,987.22,995.4
372,1.31,292.65,564.05,682.55,743.79,858.66,897.07,883.46,907.0,967.7,1018.12
373,1.02,63.07,197.28,219.53,279.6,394.85,522.66,431.91,499.27,504.79,603.67
374,1.06,195.36,443.68,489.32,679.93,751.91,858.61,823.41,845.75,895.65,904.68
375,1.44,376.83,683.5,806.82,872.42,924.81,967.04,964.55,958.52,1029.8,1029.26
376,1.2,235.09,548.31,686.69,724.48,751.45,798.79,853.74,927.8,928.75,934.0
377,1.58,435.73,662.76,822.62,881.55,915.54,956.18,983.34,988.35,997.51,1038.04
378,1.12,155.42,461.14,597.24,566.47,758.83,819.52,924.4,885.64,876.6,872.78
379,1.22,242.12,500.36,682.79,770.95,859.29,858.88,933.54,937.54,916.47,967.03
380,1.5,413.44,674.72,796.93,864.81,943.95,956.0,974.94,977.54,998.36,1005.72
381,1.42,329.87,607.57,761.61,875.51,877.78,927.72,922.67,957.89,977.59,985.97
382,1.19,301.13,571.68,769.79,825.28,885.58,868.96,951.74,927.41,1028.09,976.43
383,1.48,382.23,694.03,744.45,844.44,944.82,947.55,985.89,998.14,998.43,986.61
384,1.56,327.64,634.23,690.68,806.4,905.47,868.23,914.32,954.64,969.56,986.25
385,1.15,332.62,586.17,698.77,713.87,856.09,869.62,954.31,989.36,945.87,1016.89
386,1.35,329.5,632.73,726.03,761.77,885.06,917.22,952.57,956.49,989.04,956.27
387,1.29,244.12,554.5,666.63,815.08,801.59,888.14,934.53,918.22,970.07,975.77
388,1.6,400.09,693.72,829.21,861.8,933.92,945.87,954.55,998.63,1008.76,1028.51
389,1.75,357.03,683.93,784.72,854.44,926.19,938.11,964.27,1008.4,1008.64,1006.71
390,1.33,273.48,580.59,610.4,761.96,896.56,908.01,942.65,956.13,956.51,977.64
391,1.52,346.98,611.68,690.14,846.3,894.88,935.55,932.23,967.33,945.01,997.28
392,1.47,361.69,609.03,758.9,864.86,913.53,926.71,973.89,1009.22,989.1,977.61
393,1.0,139.56,345.19,465.19,445.06,595.42,672.47,674.47,704.24,668.56,841.55
394,1.23,197.4,460.8,675.01,733.76,846.04,908.19,933.63,896.11,967.1,966.14
395,1.53,432.47,717.33,788.02,884.65,924.71,947.23,982.79,1006.98,1009.71,1016.72
396,1.19,221.53,490.38,579.87,705.57,856.63,789.44,915.95,915.38,935.81,956.85
397,1.25,231.22,466.64,657.6,742.9,809.59,858.38,813.77,927.6,875.1,912.75
398,1.34,345.29,517.25,667.85,816.06,837.25,906.21,923.86,946.95,916.55,996.73
399,1.41,261.81,554.19,709.98,790.97,857.5,919.45,924.97,977.25,987.47,997.34
400,1.42,355.03,627.76,805.54,834.39,896.03,968.22,941.95,956.14,1029.5,1005.51
401,1.14,212.41,482.78,597.13,759.96,809.14,869.29,865.23,905.86,946.86,977.7
402,1.11,200.57,430.3,684.17,706.09,787.96,859.89,852.05,926.98,937.07,986.2
403,1.43,324.07,593.48,779.75,868.72,874.64,924.53,953.37,965.91,1008.36,995.83
404,1.12,184.32,429.83,580.06,678.43,703.41,747.88,813.67,914.98,875.08,966.37
405,1.04,129.06,367.7,517.25,594.63,665.36,750.23,842.65,856.33,846.09,809.95
406,1.26,229.18,562.71,753.66,805.26,895.84,857.35,913.01,987.14,916.94,985.56
407,1.33,197.78,536.15,553.52,743.23,782.11,926.44,873.1,959.81,988.64,955.07
408,1.17,331.13,656.29,776.97,834.08,877.33,916.3,992.84,996.14,978.32,997.59
409,1.61,378.39,691.27,821.3,873.2,914.47,915.91,974.5,966.18,1019.38,987.8
410,1.08,261.91,501.03,655.77,776.84,760.57,897.29,893.56,936.03,966.9,913.97
411,1.23,279.06,593.99,719.68,759.98,855.78,896.99,922.64,936.35,946.65,987.31
412,1.25,301.99,618.38,747.22,827.17,835.95,925.26,965.13,978.24,1019.24,996.32
413,1.23,267.95,523.17,664.62,743.08,790.28,936.35,882.35,957.76,936.0,952.55
414,1.44,391.01,679.6,734.45,873.21,922.54,945.67,993.93,998.81,998.1,1015.66
415,1.22,234.36,596.74,621.24,726.28,810.37,918.07,983.39,996.8,967.04,976.46
416,1.21,219.65,517.39,612.98,743.22,780.84,827.82,875.32,905.57,946.79,956.69
417,1.31,213.12,553.54,727.88,779.43,856.18,957.1,893.91,905.09,989.24,955.89
418,1.22,143.17,468.55,646.62,705.8,778.32,829.84,893.85,866.0,937.1,934.49
419,1.63,326.4,601.35,746.25,835.15,865.91,899.46,931.76,968.31,990.07,944.95
420,1.04,141.93,393.42,448.02,650.75,616.51,769.77,791.59,844.64,886.78,902.83
421,1.18,170.53,528.9,602.65,808.29,816.82,878.96,913.54,916.28,916.78,984.32
422,1.08,203.73,478.66,612.86,752.02,760.57,771.29,802.36,845.93,866.56,976.79
423,1.0,43.64,205.2,308.64,306.95,367.33,473.03,543.87,530.83,596.81,634.54
424,1.18,257.84,497.92,787.48,759.04,884.42,888.64,914.24,907.26,968.43,977.54
425,1.28,256.24,522.41,693.1,742.38,788.2,869.26,892.89,967.06,979.23,954.93
426,1.39,243.1,592.52,750.73,789.88,893.97,840.63,934.55,936.01,998.33,977.42
427,1.06,143.12,366.54,525.66,530.0,693.11,798.51,763.11,734.5,873.68,811.69
428,1.43,407.2,686.33,816.02,890.13,916.11,956.17,964.1,997.74,968.73,1008.11
429,1.15,261.13,565.43,743.69,761.55,817.0,889.15,954.26,925.95,967.45,976.95
430,1.32,319.33,604.22,752.18,853.61,838.33,869.12,933.28,946.68,986.29,994.45
431,1.08,184.18,510.3,622.11,715.37,791.52,896.3,873.63,915.93,947.67,997.28
432,1.12,192.92,444.53,675.42,761.22,780.76,868.79,903.08,968.03,966.3,945.32
433,1.57,433.14,684.36,814.89,872.9,951.32,957.64,955.08,968.75,999.5,1005.96
434,1.22,204.54,520.99,630.0,722.41,847.09,811.05,885.9,815.81,905.62,966.38
435,1.05,115.7,298.66,533.97,612.69,682.13,680.26,754.0,794.4,793.24,883.94
436,1.22,235.93,577.17,639.13,772.62,830.57,887.02,912.7,945.76,915.39,986.35
437,1.26,325.12,532.73,673.52,734.91,826.04,917.35,924.2,988.83,1001.08,966.26
438,1.56,317.66,673.07,787.2,872.57,943.66,937.4,984.99,967.09,987.56,1007.39
439,1.1,95.96,274.81,455.52,633.89,645.18,730.57,844.4,854.2,905.13,892.92
440,1.14,300.92,515.18,772.3,862.97,855.72,898.22,915.8,955.8,1007.09,977.25
441,1.08,107.5,312.87,473.58,548.47,598.01,780.76,734.29,824.18,926.75,872.9
442,1.28,291.39,572.39,714.9,871.2,883.33,917.25,965.94,957.29,1007.64,975.36
443,1.34,296.24,625.38,699.66,769.98,807.45,886.6,933.68,977.06,959.32,924.35
444,1.27,236.9,554.01,657.42,724.98,847.78,906.42,895.21,937.52,937.87,1005.96
445,1.44,371.76,710.48,734.78,874.64,964.12,937.55,954.72,998.08,1009.65,975.74
446,1.21,241.79,595.31,737.74,761.69,836.29,897.02,904.13,904.64,989.12,997.87
447,1.03,131.66,376.98,508.39,518.04,674.49,690.34,663.43,753.16,803.32,871.61
448,1.02,73.33,197.25,351.47,476.98,566.82,621.79,554.16,774.24,668.98,789.36
449,1.03,80.82,313.25,350.37,547.74,647.41,661.62,693.14,794.96,833.87,810.16
450,1.34,214.42,577.53,673.59,787.92,866.1,909.14,924.43,916.77,946.36,965.53
451,1.56,383.27,676.42,798.59,863.25,886.18,947.21,983.69,958.39,1019.17,1007.73
452,1.16,147.54,503.59,543.53,677.21,809.17,837.91,842.81,907.46,896.36,934.75
453,1.55,389.03,663.5,771.15,864.75,923.89,917.93,934.9,996.92,1007.59,997.15
454,1.14,187.84,522.43,638.74,743.24,818.49,876.21,853.75,947.09,956.3,965.35
455,1.26,232.09,477.43,612.09,761.25,808.13,904.51,864.23,895.2,948.39,966.4
456,1.3,269.08,601.57,693.43,779.51,846.03,867.11,972.22,948.69,936.6,987.81
457,1.29,327.3,591.89,770.37,874.78,877.6,964.87,946.05,988.09,997.6,1009.07
458,1.14,196.97,391.11,623.04,759.95,820.39,888.5,884.85,917.69,957.37,995.99
459,1.43,345.1,642.05,761.24,872.95,883.89,964.91,983.32,987.84,1018.03,1007.6
460,1.03,87.71,296.89,480.67,466.31,693.35,719.84,743.62,803.97,773.03,809.66
461,1.17,122.99,375.86,482.16,568.5,760.96,768.84,793.65,875.3,885.14,893.99
462,1.07,46.24,225.42,263.68,352.42,482.13,425.05,482.47,571.82,525.23,539.91
463,1.38,295.39,561.58,691.13,789.7,836.28,905.94,933.25,987.74,966.85,954.47
464,1.07,150.99,337.03,526.0,612.01,779.23,798.75,792.1,834.39,824.29,852.66
465,1.27,421.5,609.46,761.69,853.41,924.43,936.27,966.22,966.4,988.12,996.05
466,1.47,336.37,665.95,747.96,918.33,914.69,905.92,975.17,946.32,956.86,1038.89
467,1.58,352.2,664.43,789.18,891.01,906.4,938.27,993.05,967.01,1028.63,1019.0
468,1.06,82.97,312.78,465.24,483.43,597.25,700.95,742.87,773.24,824.27,780.49
469,1.29,372.42,671.8,698.58,818.08,885.18,887.9,974.35,978.22,997.85,985.96
470,1.09,167.35,437.97,623.84,762.28,796.6,908.39,864.22,865.45,917.08,934.38
471,1.41,296.2,546.26,726.53,779.19,865.3,829.48,924.58,896.9,997.73,987.19
472,1.06,138.35,339.92,507.4,558.41,692.79,622.12,692.43,834.65,865.38,821.71
473,1.18,156.6,399.83,569.05,623.11,723.29,809.28,814.81,845.75,824.09,873.95
474,1.23,267.93,548.64,762.46,796.8,875.73,896.32,894.67,906.24,976.18,986.79
475,1.34,196.67,510.97,680.72,807.24,835.56,908.56,892.89,967.48,925.6,964.2
476,1.16,231.01,569.36,596.8,790.74,818.44,829.75,953.99,978.24,1006.86,993.89
477,1.0,80.1,157.4,333.1,522.28,577.98,670.83,652.95,621.33,731.54,841.24
478,1.16,196.34,499.91,656.57,744.28,806.45,857.63,912.15,937.29,967.8,923.99
479,1.17,186.27,523.93,630.51,807.82,846.87,848.96,934.38,904.97,969.55,967.04
480,1.17,256.99,567.3,718.02,751.52,917.22,937.19,932.92,935.95,979.16,1008.85
481,1.08,195.22,376.46,589.29,677.04,780.48,750.96,865.44,915.02,927.54,966.93
482,1.46,304.85,593.12,798.59,863.93,934.05,934.16,963.18,1007.45,966.25,976.95
483,1.33,246.12,604.39,752.61,790.49,904.8,897.9,943.81,937.69,998.53,1007.03
484,1.33,257.9,602.49,762.24,809.01,913.48,916.9,923.9,958.13,988.33,975.11
485,1.26,250.9,564.56,745.74,808.82,865.85,927.89,933.94,914.84,1010.01,1008.97
486,1.19,221.5,608.94,699.78,799.7,827.68,878.47,925.55,884.16,999.92,975.28
487,1.07,83.69,180.68,211.23,353.3,327.46,464.27,583.16,559.85,432.99,727.65
488,1.27,301.75,581.66,698.74,845.21,885.46,927.19,925.03,927.2,987.17,976.7
489,1.04,124.65,326.11,455.89,623.17,703.23,778.71,774.46,823.76,883.05,966.33
490,1.37,179.19,446.02,658.15,753.56,817.43,879.21,884.29,898.0,958.8,955.86
491,1.08,111.94,243.55,535.44,585.91,693.22,778.85,845.64,794.17,854.06,841.41
492,1.01,74.27,211.07,281.74,288.75,396.76,415.7,542.76,519.41,526.38,551.58
493,1.02,35.14,165.31,300.12,408.34,387.72,503.8,542.67,561.29,547.36,697.08
494,1.19,291.51,617.59,738.02,780.22,906.98,896.88,913.22,957.43,987.7,943.72
495,1.02,40.77,150.22,342.24,419.04,549.38,544.09,583.21,745.94,701.26,749.04
496,1.12,176.04,437.55,553.59,725.23,684.18,830.26,883.49,906.33,876.97,975.77
497,1.09,105.87,363.41,499.12,622.04,695.33,740.92,834.27,815.65,886.19,873.85
498,1.15,156.24,375.95,659.3,753.11,808.27,858.83,886.46,885.56,937.88,975.78
499,1.2,312.67,658.21,752.7,809.95,846.6,938.9,953.96,976.84,998.39,996.75
500,1.32,288.25,641.3,789.24,762.51,943.63,967.67,922.95,915.22,988.44,1008.33
501,1.01,46.96,150.29,296.98,270.9,318.87,306.45,433.97,468.89,556.4,531.26
502,1.17,324.61,592.14,725.96,817.36,894.67,858.28,943.65,926.36,990.54,1016.1
503,1.6,414.56,675.03,797.58,863.61,932.83,967.94,983.1,988.43,998.42,995.93
504,1.42,325.91,634.38,750.82,787.82,846.2,819.33,902.57,968.06,958.07,986.38
505,1.1,213.17,477.72,680.99,715.94,760.87,830.64,905.32,896.16,967.87,913.22
506,1.32,255.67,586.34,754.24,806.9,886.7,867.16,994.72,927.6,990.39,1038.64
507,1.23,206.56,559.86,706.93,797.46,837.84,899.13,914.21,966.43,987.7,976.99
508,1.18,225.04,524.56,709.76,735.31,789.6,889.63,903.3,957.46,947.17,945.0
509,1.11,204.86,578.84,709.96,716.54,846.28,848.96,913.31,884.59,895.93,955.14
510,1.2,145.55,463.81,622.19,659.2,730.72,828.26,844.46,856.46,895.45,945.56
511,1.25,270.54,523.79,673.55,855.28,847.08,938.49,923.0,937.71,997.66,987.71
512,1.15,239.95,586.9,735.51,808.6,856.57,827.74,902.49,969.42,968.21,956.1
513,1.03,50.39,181.73,270.86,316.6,387.72,521.45,544.12,551.66,590.6,602.73
514,1.1,148.33,438.98,587.33,731.29,750.42,890.05,822.66,895.73,906.14,955.96
515,1.02,41.11,134.55,193.02,297.8,289.59,505.59,513.76,519.46,566.47,571.82
516,1.09,201.32,476.75,628.73,734.55,809.23,787.62,854.63,918.0,895.86,924.63
517,1.32,306.52,582.64,732.8,788.45,837.46,877.48,943.01,987.38,947.75,975.77
518,1.05,50.42,141.09,221.07,317.61,442.92,455.39,490.72,519.79,577.94,602.56
519,1.04,165.56,436.63,666.02,724.07,758.72,809.68,795.27,804.29,885.03,936.27
520,1.21,207.69,525.45,771.07,713.79,839.55,838.57,883.01,927.83,916.22,966.71
521,1.04,123.3,305.61,508.53,732.78,550.04,727.55,826.21,873.46,917.11,883.45
522,1.22,258.44,547.18,675.06,771.02,865.92,938.02,923.11,876.18,948.41,996.75
523,1.04,135.58,267.91,446.88,556.76,637.83,730.4,762.7,825.89,833.29,873.52
524,1.09,63.03,235.29,299.24,513.1,578.0,601.86,604.33,641.02,629.16,788.39
525,1.03,45.67,165.63,263.24,316.52,377.46,493.02,463.92,620.75,658.44,623.52
526,1.14,163.24,482.76,616.53,724.85,769.18,741.34,854.44,854.87,894.7,924.13
527,1.15,156.3,431.55,658.84,706.19,799.18,867.66,853.78,908.92,947.7,923.76
528,1.15,116.3,313.91,604.93,650.15,731.49,760.29,762.84,896.0,864.18,945.6
529,1.01,89.08,227.41,324.75,419.33,548.76,523.52,661.0,733.58,742.39,705.86
530,1.08,75.92,256.77,289.99,316.69,548.65,534.16,583.16,663.08,719.94,737.84
531,1.4,423.43,710.76,797.72,890.26,895.99,947.64,965.12,977.25,1009.28,1006.96
532,1.09,139.38,468.73,579.06,649.38,758.37,808.48,854.93,817.31,906.26,923.04
533,1.07,140.42,420.23,508.79,559.5,616.62,760.1,712.52,805.61,846.4,894.87
534,1.11,129.71,282.01,351.21,455.3,558.14,700.63,664.81,825.95,803.19,863.57
535,1.05,82.71,226.2,412.06,467.19,635.29,641.19,724.1,763.17,794.15,800.13
536,1.02,96.07,337.96,377.95,475.71,559.9,680.64,713.79,722.76,740.79,780.03
537,1.12,255.99,508.83,727.5,789.19,782.36,820.16,913.07,906.12,956.64,966.67
538,1.03,118.16,306.27,499.81,660.85,645.17,690.78,864.31,750.95,812.09,831.84
539,1.11,235.4,417.14,560.19,687.24,847.78,799.72,773.66,865.4,927.55,851.91
540,1.11,173.25,411.3,632.37,730.48,751.77,790.36,792.27,824.64,978.19,945.62
541,1.38,342.86,627.46,761.11,808.02,883.67,946.06,905.6,895.34,987.36,1016.79
542,1.56,361.03,633.79,797.08,842.84,914.55,918.21,955.77,1017.63,968.42,998.55
543,1.04,90.94,237.42,377.78,464.66,566.93,572.33,662.91,814.66,721.15,790.35
544,1.29,329.25,618.05,780.03,836.39,895.84,897.39,934.54,964.91,978.85,1016.38
545,1.1,185.13,376.05,526.35,667.16,732.25,806.53,824.94,885.68,907.04,902.83
546,1.03,111.14,273.84,542.34,494.14,577.12,788.61,793.64,846.04,834.76,841.97
547,1.03,130.08,376.73,465.62,660.24,654.25,729.19,672.86,763.89,791.97,862.4
548,1.43,329.31,583.8,790.81,844.91,902.56,927.38,934.04,999.35,968.24,1007.46
549,1.12,46.44,211.85,253.71,316.34,434.32,442.74,522.77,510.57,609.17,665.33
550,1.06,182.06,507.52,597.86,751.69,780.12,818.69,883.37,814.42,896.39,883.78
551,1.51,393.93,633.02,823.78,874.53,915.52,934.3,963.5,987.23,997.88,996.26
552,1.13,173.03,454.98,596.1,649.87,819.71,849.71,905.15,947.78,936.22,935.24
553,1.39,346.01,603.79,777.22,852.72,923.08,956.15,935.82,957.52,1008.08,1017.96
554,1.18,259.93,572.5,692.71,828.29,855.08,883.97,915.01,948.13,987.1,1018.38
555,1.09,175.28,382.69,465.6,641.48,704.52,771.47,784.02,835.69,834.42,873.35
556,1.09,178.02,413.73,605.04,594.36,799.27,780.38,833.85,947.01,821.51,944.55
557,1.19,194.95,588.27,649.3,786.54,808.15,906.36,884.19,905.71,906.81,954.37
558,1.02,157.34,352.95,542.45,651.09,741.05,789.86,883.52,762.95,905.61,884.54
559,1.06,58.72,289.72,274.57,398.41,558.9,622.56,674.3,682.28,722.51,841.03
560,1.2,107.61,359.79,508.36,650.62,760.79,739.6,883.62,845.02,917.23,924.58
561,1.27,356.32,624.51,736.25,816.46,887.33,935.85,913.09,967.27,979.57,1006.1
562,1.22,252.26,455.7,595.7,686.65,809.31,896.15,872.52,917.08,947.05,944.28
